province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,diploma_type,year,male,female
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2011,6,218
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2012,8,177
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2013,7,195
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2014,2,165
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2015,2,170
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2011,3,20
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2012,1,7
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2013,2,10
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2014,1,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2015,6,21
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2011,25,52
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2012,21,32
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2013,17,46
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2014,22,39
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2015,25,43
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,wo master,2011,32,34
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,wo master,2012,26,26
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,wo master,2013,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,wo master,2014,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,wo master,2015,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,wo master,2011,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,wo master,2012,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,wo master,2013,1,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,wo master,2014,2,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,wo master,2015,0,2
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,wo master,2011,46,16
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,wo master,2012,31,14
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,wo master,2013,24,24
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,wo master,2014,31,18
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,wo master,2015,29,15
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66627,M Bestuurskunde,voltijd onderwijs,master,wo master,2011,43,20
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66627,M Bestuurskunde,voltijd onderwijs,master,wo master,2012,30,23
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66627,M Bestuurskunde,voltijd onderwijs,master,wo master,2013,30,32
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66627,M Bestuurskunde,voltijd onderwijs,master,wo master,2014,33,28
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66627,M Bestuurskunde,voltijd onderwijs,master,wo master,2015,42,36
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66839,M Environment and Society Studies,voltijd onderwijs,master,wo master,2011,2,6
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66839,M Environment and Society Studies,voltijd onderwijs,master,wo master,2012,1,7
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66839,M Environment and Society Studies,voltijd onderwijs,master,wo master,2013,9,14
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66839,M Environment and Society Studies,voltijd onderwijs,master,wo master,2014,5,9
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66839,M Environment and Society Studies,voltijd onderwijs,master,wo master,2015,8,3
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,wo ongedeelde opleiding,2011,15,18
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,wo ongedeelde opleiding,2012,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,wo ongedeelde opleiding,2013,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,wo ongedeelde opleiding,2014,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,wo ongedeelde opleiding,2015,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,wo ongedeelde opleiding,2011,1,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,wo ongedeelde opleiding,2012,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,wo ongedeelde opleiding,2013,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,wo ongedeelde opleiding,2014,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,wo ongedeelde opleiding,2015,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,wo bachelor,2011,106,214
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,wo bachelor,2012,114,246
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,wo bachelor,2013,111,221
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,wo bachelor,2014,92,201
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,wo bachelor,2015,103,214
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,wo bachelor,2011,25,42
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,wo bachelor,2012,19,42
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,wo bachelor,2013,18,52
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,wo bachelor,2014,20,46
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,wo bachelor,2015,13,41
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2011,26,54
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2012,29,61
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2013,27,54
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2014,25,42
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2015,27,57
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,wo master,2011,65,183
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,wo master,2012,99,212
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,wo master,2013,91,212
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,wo master,2014,91,218
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,wo master,2015,95,196
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,wo master,2011,22,34
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,wo master,2012,7,10
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,wo master,2013,1,1
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,wo master,2014,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,wo master,2015,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,wo master,2011,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,wo master,2012,10,22
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,wo master,2013,22,40
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,wo master,2014,27,43
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,wo master,2015,20,43
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,wo master,2011,16,44
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,wo master,2012,30,49
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,wo master,2013,29,54
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,wo master,2014,18,40
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,wo master,2015,28,56
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),50013,B Natuurwetenschappen,voltijd onderwijs,bachelor,wo bachelor,2011,16,8
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),50013,B Natuurwetenschappen,voltijd onderwijs,bachelor,wo bachelor,2012,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),50013,B Natuurwetenschappen,voltijd onderwijs,bachelor,wo bachelor,2013,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),50013,B Natuurwetenschappen,voltijd onderwijs,bachelor,wo bachelor,2014,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),50013,B Natuurwetenschappen,voltijd onderwijs,bachelor,wo bachelor,2015,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2011,11,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2012,7,1
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2013,2,1
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2014,9,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2015,3,1
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2011,29,11
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2012,25,13
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2013,23,6
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2014,21,13
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2015,22,11
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2011,53,74
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2012,37,74
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2013,58,58
